﻿Instruction1.keys,Instruction1.rt,Instruction2.keys,Instruction2.rt,key_resp_iso.keys,key_resp_iso.corr,Practice_01.thisRepN,Practice_01.thisTrialN,Practice_01.thisN,Practice_01.thisIndex,Practice_01.ran,Words,ans,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt,key_resp_ipn.keys,key_resp_ipn.corr,key_resp_ipn.rt,Practice_02.thisRepN,Practice_02.thisTrialN,Practice_02.thisN,Practice_02.thisIndex,Practice_02.ran,Words_ipn,ans_ipn,key_resp_4.keys,key_resp_4.rt,key_resp_t1.keys,key_resp_t1.corr,key_resp_t1.rt,Practice_T1.thisRepN,Practice_T1.thisTrialN,Practice_T1.thisN,Practice_T1.thisIndex,Practice_T1.ran,Words_t1,ans_t1,key_resp_5.keys,key_resp_5.rt,Formal_T1.thisRepN,Formal_T1.thisTrialN,Formal_T1.thisN,Formal_T1.thisIndex,Formal_T1.ran,key_resp_6.keys,key_resp_6.rt,key_resp_iso_reverse.keys,key_resp_iso_reverse.corr,Practice_iso_Reverse.thisRepN,Practice_iso_Reverse.thisTrialN,Practice_iso_Reverse.thisN,Practice_iso_Reverse.thisIndex,Practice_iso_Reverse.ran,key_resp_iso_reverse.rt,key_resp_7.keys,key_resp_7.rt,key_resp_t2_Practice.keys,key_resp_t2_Practice.corr,key_resp_t2_Practice.rt,Practice_t2_Reverse.thisRepN,Practice_t2_Reverse.thisTrialN,Practice_t2_Reverse.thisN,Practice_t2_Reverse.thisIndex,Practice_t2_Reverse.ran,Words_t2,ans_t2,key_resp_8.keys,key_resp_8.rt,key_resp_t2.keys,key_resp_t2.corr,key_resp_t2.rt,Formal_t2_reverse.thisRepN,Formal_t2_reverse.thisTrialN,Formal_t2_reverse.thisN,Formal_t2_reverse.thisIndex,Formal_t2_reverse.ran,key_instruct.keys,key_instruct.rt
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.4952,0,38,38,55,1,他,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.6625,0,39,39,48,1,轻率,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.5671,0,40,40,74,1,俺,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,0,0.4785,0,41,41,64,1,俺,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.4177,0,42,42,1,1,我的,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.654,0,43,43,27,1,热情,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.5989,0,44,44,23,1,公正,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.6654,0,45,45,25,1,细腻,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.675,0,46,46,75,1,他,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.5995,0,47,47,30,1,卑鄙,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.6011,0,48,48,21,1,稳重,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.6187,0,49,49,0,1,我,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.6672,0,50,50,9,1,其他,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.7346,0,51,51,60,1,我,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.6266,0,52,52,4,1,俺,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,0,0.4394,0,53,53,67,1,他的,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.7148,0,54,54,45,1,猖狂,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,0,0.4546,0,55,55,56,1,他们,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.7139,0,56,56,32,1,愚蠢,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,1.1839,0,57,57,46,1,野蛮,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.633,0,58,58,19,1,机智,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.6987,0,59,59,2,1,我们,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.5449,0,60,60,57,1,他的,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,,0,,0,61,61,53,1,自己,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.4978,0,62,62,6,1,他们,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.6427,0,63,63,42,1,凶狠,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.617,0,64,64,51,1,我的,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.6451,0,65,65,44,1,暴躁,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.6291,0,66,66,39,1,冒失,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.6678,0,67,67,24,1,朴实,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.6145,0,68,68,31,1,虚伪,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.5642,0,69,69,5,1,他,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.6465,0,70,70,38,1,鲁莽,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.6039,0,71,71,33,1,刻薄,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.4819,0,72,72,8,1,他人,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.6256,0,73,73,40,1,执拗,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.6762,0,74,74,15,1,诚实,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.5004,0,75,75,77,1,他的,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.6146,0,76,76,18,1,勤奋,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.676,0,77,77,52,1,我们,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.7079,0,78,78,20,1,认真,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.6964,0,79,79,22,1,无私,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.6151,,,,,,俺,e,space,6.1089,0,0,0,74,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,,0,,,,,,,他人,i,,,0,1,1,68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,0,0.496,,,,,,他的,i,,,0,2,2,57,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.5794,,,,,,杰出,e,,,0,3,3,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.5759,,,,,,鲁莽,i,,,0,4,4,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.6522,,,,,,活泼,e,,,0,5,5,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.6153,,,,,,其他,i,,,0,6,6,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.5137,,,,,,他,i,,,0,7,7,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.633,,,,,,细腻,e,,,0,8,8,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.665,,,,,,机智,e,,,0,9,9,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.4493,,,,,,优秀,e,,,0,10,10,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.3959,,,,,,我的,e,,,0,11,11,51,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.5724,,,,,,俺,e,,,0,12,12,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.7183,,,,,,无私,e,,,0,13,13,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.8355,,,,,,凶狠,i,,,0,14,14,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.615,,,,,,暴躁,i,,,0,15,15,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.5942,,,,,,崇高,e,,,0,16,16,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.4639,,,,,,认真,e,,,0,17,17,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.6271,,,,,,其他,i,,,0,18,18,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.7352,,,,,,我们,e,,,0,19,19,72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.7475,,,,,,我的,e,,,0,20,20,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.5011,,,,,,我的,e,,,0,21,21,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.5696,,,,,,朴实,e,,,0,22,22,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.6401,,,,,,执拗,i,,,0,23,23,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.7877,,,,,,他,i,,,0,24,24,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.6355,,,,,,我们,e,,,0,25,25,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.5846,,,,,,其他,i,,,0,26,26,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.4251,,,,,,我,e,,,0,27,27,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.6916,,,,,,公正,e,,,0,28,28,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.6091,,,,,,他的,i,,,0,29,29,67,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,0,0.5212,,,,,,散漫,i,,,0,30,30,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.6877,,,,,,他,i,,,0,31,31,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.5954,,,,,,其他,i,,,0,32,32,79,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.5652,,,,,,聪明,e,,,0,33,33,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.7677,,,,,,固执,i,,,0,34,34,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.5918,,,,,,我,e,,,0,35,35,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.5621,,,,,,他,i,,,0,36,36,75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.4852,,,,,,他人,i,,,0,37,37,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.6652,,,,,,俺,e,,,0,38,38,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,0,0.6645,,,,,,我,e,,,0,39,39,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.5193,,,,,,自己,e,,,0,40,40,63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.4165,,,,,,俺,e,,,0,41,41,54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.556,,,,,,乐观,e,,,0,42,42,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,0,0.4321,,,,,,悲观,i,,,0,43,43,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.6247,,,,,,消极,i,,,0,44,44,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.6899,,,,,,勇敢,e,,,0,45,45,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.547,,,,,,自卑,i,,,0,46,46,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.6638,,,,,,猖狂,i,,,0,47,47,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.5131,,,,,,傲慢,i,,,0,48,48,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.5988,,,,,,自己,e,,,0,49,49,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.7154,,,,,,他人,i,,,0,50,50,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.8327,,,,,,热情,e,,,0,51,51,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-02_14h44.36.597,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.4917,,,,,,他人,i,,,0,52,52,78,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
