﻿Instruction1.keys,Instruction1.rt,Instruction2.keys,Instruction2.rt,key_resp_iso.keys,key_resp_iso.corr,key_resp_iso.rt,Practice_01.thisRepN,Practice_01.thisTrialN,Practice_01.thisN,Practice_01.thisIndex,Practice_01.ran,Words,ans,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt,key_resp_ipn.keys,key_resp_ipn.corr,key_resp_ipn.rt,Practice_02.thisRepN,Practice_02.thisTrialN,Practice_02.thisN,Practice_02.thisIndex,Practice_02.ran,Words_ipn,ans_ipn,key_resp_4.keys,key_resp_4.rt,key_resp_t1.keys,key_resp_t1.corr,key_resp_t1.rt,Practice_T1.thisRepN,Practice_T1.thisTrialN,Practice_T1.thisN,Practice_T1.thisIndex,Practice_T1.ran,Words_t1,ans_t1,key_resp_5.keys,key_resp_5.rt,Formal_T1.thisRepN,Formal_T1.thisTrialN,Formal_T1.thisN,Formal_T1.thisIndex,Formal_T1.ran,key_resp_6.keys,key_resp_6.rt,key_resp_iso_reverse.keys,key_resp_iso_reverse.corr,key_resp_iso_reverse.rt,Practice_iso_Reverse.thisRepN,Practice_iso_Reverse.thisTrialN,Practice_iso_Reverse.thisN,Practice_iso_Reverse.thisIndex,Practice_iso_Reverse.ran,key_resp_7.keys,key_resp_7.rt,key_resp_t2_Practice.keys,key_resp_t2_Practice.corr,key_resp_t2_Practice.rt,Practice_t2_Reverse.thisRepN,Practice_t2_Reverse.thisTrialN,Practice_t2_Reverse.thisN,Practice_t2_Reverse.thisIndex,Practice_t2_Reverse.ran,Words_t2,ans_t2,key_resp_8.keys,key_resp_8.rt,key_resp_t2.keys,key_resp_t2.corr,Formal_t2_reverse.thisRepN,Formal_t2_reverse.thisTrialN,Formal_t2_reverse.thisN,Formal_t2_reverse.thisIndex,Formal_t2_reverse.ran,key_resp_t2.rt,key_instruct.keys,key_instruct.rt
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,e,1,0.6134,0,37,37,74,1,俺,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,i,1,0.6537,0,38,38,48,1,轻率,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,i,1,0.7772,0,39,39,5,1,他,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,i,1,0.6275,0,40,40,41,1,散漫,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,i,1,0.4932,0,41,41,37,1,傲慢,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,e,1,0.5174,0,42,42,50,1,我,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,i,1,0.5437,0,43,43,9,1,其他,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,i,1,0.4053,0,44,44,77,1,他的,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,e,1,0.55,0,45,45,19,1,机智,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,i,1,0.5495,0,46,46,78,1,他人,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,e,1,0.6315,0,47,47,54,1,俺,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,e,1,0.4819,0,48,48,51,1,我的,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,i,1,0.5672,0,49,49,7,1,他的,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,i,1,0.5706,0,50,50,38,1,鲁莽,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,i,1,0.5692,0,51,51,59,1,其他,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,i,0,0.5768,0,52,52,21,1,稳重,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,e,1,0.7857,0,53,53,25,1,细腻,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,e,1,0.543,0,54,54,2,1,我们,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,e,1,0.5992,0,55,55,4,1,俺,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,e,1,0.3624,0,56,56,72,1,我们,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,i,1,0.5436,0,57,57,46,1,野蛮,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,e,1,0.4446,0,58,58,20,1,认真,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,i,1,0.7335,0,59,59,68,1,他人,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,e,1,0.3828,0,60,60,1,1,我的,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,e,1,0.6809,0,61,61,23,1,公正,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,i,1,0.7327,0,62,62,55,1,他,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,e,1,0.6648,0,63,63,11,1,崇高,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,e,1,0.617,0,64,64,71,1,我的,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,e,1,0.5486,0,65,65,29,1,诚恳,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,e,1,0.5596,0,66,66,0,1,我,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,e,1,0.4776,0,67,67,12,1,聪明,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,e,1,0.5435,0,68,68,63,1,自己,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,i,1,0.4759,0,69,69,39,1,冒失,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,e,1,0.5384,0,70,70,60,1,我,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,i,1,0.549,0,71,71,65,1,他,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,e,1,0.5222,0,72,72,15,1,诚实,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,i,1,0.6447,0,73,73,47,1,固执,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,e,1,0.6005,0,74,74,27,1,热情,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,i,1,0.5643,0,75,75,33,1,刻薄,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,i,1,0.577,0,76,76,45,1,猖狂,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,e,1,0.5043,0,77,77,53,1,自己,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,i,1,0.7044,0,78,78,57,1,他的,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,e,1,0.6379,0,79,79,18,1,勤奋,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,e,1,0.5845,,,,,,我,e,space,17.3593,0,0,0,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,e,1,0.3922,,,,,,聪明,e,,,0,1,1,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,e,1,0.3522,,,,,,我,e,,,0,2,2,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,e,1,0.4731,,,,,,勤奋,e,,,0,3,3,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,e,1,0.4913,,,,,,活泼,e,,,0,4,4,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,e,0,0.5511,,,,,,他,i,,,0,5,5,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,i,1,0.5013,,,,,,他的,i,,,0,6,6,77,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,e,1,0.6199,,,,,,稳重,e,,,0,7,7,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,e,1,0.4349,,,,,,自己,e,,,0,8,8,53,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,e,1,0.4227,,,,,,自己,e,,,0,9,9,63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,i,1,0.5679,,,,,,他,i,,,0,10,10,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,i,1,0.5509,,,,,,刻薄,i,,,0,11,11,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,i,1,0.6025,,,,,,他人,i,,,0,12,12,78,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,e,1,0.5938,,,,,,机智,e,,,0,13,13,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,e,1,0.6517,,,,,,我们,e,,,0,14,14,72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,e,1,0.5454,,,,,,公正,e,,,0,15,15,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,e,1,0.5565,,,,,,自己,e,,,0,16,16,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,e,1,0.5442,,,,,,俺,e,,,0,17,17,54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,i,1,0.5903,,,,,,他们,i,,,0,18,18,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,e,1,0.6054,,,,,,我的,e,,,0,19,19,71,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,e,1,0.6351,,,,,,杰出,e,,,0,20,20,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,e,1,0.5444,,,,,,正直,e,,,0,21,21,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,e,1,0.4888,,,,,,俺,e,,,0,22,22,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,e,1,0.3607,,,,,,我,e,,,0,23,23,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,i,1,0.6874,,,,,,他人,i,,,0,24,24,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,e,1,0.5382,,,,,,优秀,e,,,0,25,25,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,i,1,0.6892,,,,,,他们,i,,,0,26,26,66,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,i,1,0.5683,,,,,,野蛮,i,,,0,27,27,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,i,1,0.4008,,,,,,他们,i,,,0,28,28,56,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,i,1,0.4006,,,,,,他的,i,,,0,29,29,57,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,i,1,0.5687,,,,,,下贱,i,,,0,30,30,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,e,1,0.5181,,,,,,乐观,e,,,0,31,31,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,i,1,0.5388,,,,,,虚伪,i,,,0,32,32,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,i,1,0.4708,,,,,,他的,i,,,0,33,33,67,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,i,1,0.4516,,,,,,轻率,i,,,0,34,34,48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,i,1,0.4765,,,,,,其他,i,,,0,35,35,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,e,1,0.8072,,,,,,冷静,e,,,0,36,36,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,e,1,0.6179,,,,,,勇敢,e,,,0,37,37,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,i,1,0.7203,,,,,,悲观,i,,,0,38,38,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,e,1,0.5353,,,,,,我的,e,,,0,39,39,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,i,1,0.6325,,,,,,猖狂,i,,,0,40,40,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,e,1,0.5682,,,,,,我们,e,,,0,41,41,62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,i,1,0.6429,,,,,,他,i,,,0,42,42,75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,e,1,0.5033,,,,,,诚恳,e,,,0,43,43,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,i,1,0.7061,,,,,,固执,i,,,0,44,44,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,e,1,0.5878,,,,,,我们,e,,,0,45,45,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,e,1,0.5029,,,,,,热情,e,,,0,46,46,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,i,1,0.492,,,,,,其他,i,,,0,47,47,79,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,i,1,0.6196,,,,,,他人,i,,,0,48,48,68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,i,0,0.4348,,,,,,自己,e,,,0,49,49,73,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-12_22h04.54.172,IAT(Formal),2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,i,1,0.5562,,,,,,其他,i,,,0,50,50,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
